id,title,desc,loc,date,tags
82,MGC Weekly Meeting,Weekly meeting of the Multicultural Greek Council Executive Board and chapter representatives.,Map Palmer Commons - Great Lakes North,"['2009-11-04 21:00', '2009-11-11 21:00', '2009-11-18 21:00', '2009-12-02 21:00', '2009-12-09 21:00']"
83,Late Night Labyrinth Walk,"Want a chance to slow down and center yourself spiritually in the midst of a hectic week? Guild House Campus Ministry has a small labyrinth out front, that we will slowly walk by candlelight. A labyrinth is like a maze, except there is only one way in and out. The purpose is not to figure it out, but to focus on God's presence with us in the midst of the ordinary act of walking. Instructions will be given and snacks will be served.",,['2009-09-17 22:00']
84,Beethoven Piano Concerti - Concert 2,"Students of Christopher Harding and Kenneth Kiesler. Beethoven: Concerto for Piano and Orchestra No. 3 in C Minor, Op. 37 (Gjergji Gaqi, piano; Oriol Sans, conductor). Triple Concerto for Piano, Violin, Cello and Orchestra in C Major, Op. 56 (Aya Yamamoto, piano; Matthew Leslie, violin; James Jaffe, cello; Avlana Eisenberg, conductor)",Map Earl V. Moore Building - Britton Recital Hall,['2010-02-21 17:00']
85,Mardi Gras Sale-a-bration at the U-M Computer Showcase,"On February 16, take an additional 6% off any Apple product in stock. Save on all Apple computers, iPods, software, and accessories. Shop from 9:00 a.m. - 6:00 p.m. at the stores in the Michigan Union (ground floor) and Pierpoint Commons (main concourse). Offer valid only at the U-M Computer Showcase.",Map Michigan Union - U-M Computer Showcase (ground floor),['2010-02-16 9:00']
86,Trevor Hall,"A South Carolina native who has been writing songs since he was 14 and who was influenced by Bob Dylan, Bob Marley, Ben Harper and Bjork. He blends reggae, folk, and roots-rock and has recently toured with Matisyahu and visited India, which influenced his values and music-making.",,['2009-08-09 19:30']
87,Jewish Greek Council Shabbat at AEPi,Come by AEPi at 8pm on October 9th for Jewish Greek Council Shabbat.,,['2009-10-09 20:00']
88,Unlimited Pool & Games at the Billiards Room,Pay $3 on Sunday and Monday nights after 9pm and you will receive all the free billiards and pool you want. Offer valid for UM students only; must show M-card.,Map Michigan Union - Billiards Room,"['2009-09-20 21:00', '2009-09-21 21:00', '2009-09-27 21:00', '2009-09-28 21:00', '2009-10-04 21:00', '2009-10-05 21:00', '2009-10-11 21:00', '2009-10-12 21:00', '2009-10-18 21:00', '2009-10-19 21:00', '2009-10-25 21:00', '2009-10-26 21:00', '2009-11-01 21:00', '2009-11-02 21:00', '2009-11-08 21:00', '2009-11-09 21:00', '2009-11-15 21:00', '2009-11-16 21:00', '2009-11-22 21:00', '2009-11-23 21:00', '2009-11-29 21:00', '2009-11-30 21:00', '2009-12-06 21:00', '2009-12-07 21:00', '2009-12-13 21:00', '2009-12-14 21:00', '2009-12-20 21:00', '2009-12-21 21:00', '2010-01-03 21:00', '2010-01-04 21:00', '2010-01-10 21:00', '2010-01-11 21:00', '2010-01-17 21:00', '2010-01-18 21:00', '2010-01-24 21:00', '2010-01-25 21:00', '2010-01-31 21:00', '2010-02-01 21:00', '2010-02-07 21:00', '2010-02-08 21:00', '2010-02-14 21:00', '2010-02-15 21:00', '2010-02-21 21:00', '2010-02-22 21:00', '2010-02-28 21:00', '2010-03-01 21:00', '2010-03-07 21:00', '2010-03-08 21:00', '2010-03-14 21:00', '2010-03-15 21:00', '2010-03-21 21:00', '2010-03-22 21:00', '2010-03-28 21:00', '2010-03-29 21:00', '2010-04-04 21:00', '2010-04-05 21:00', '2010-04-11 21:00', '2010-04-12 21:00', '2010-04-18 21:00', '2010-04-19 21:00', '2010-04-25 21:00', '2010-04-26 21:00']"
89,Combat Trauma & the Trials of Homecomming,"Acclaimed psychiatrist and best selling author, Dr. Jonathan Shay is a recent winner of the MacArthur Foundation's Genius Award for his unique perspective on the psychological impact of war. In his two books “Achilles in Vietnam: Combat Trauma and the Undoing of Character” & “Odysseus in America: Combat Trauma and the Trials of Homecoming” he examines the experiences of combat veterans through the lens of the classical texts The Illiad, The Odyssey and The Aeneid. The lectures are free and open to the public.",Map Rackham Graduate School (Horace H.) - Auditorium,['2009-09-23 17:00']
90,Faculty Follies,"U-M Art & Design faculty members Holly Hughes, Danielle Abrams, Nick Tobier, Malcolm Tulip present an evening of performance work. Hughes and Abrams will perform a sketch devised by Digby Wolfe, the original writer of ""Rowan and Martin's Laugh In"". Tobier will reveal how he interacts with and shifts the streets and cities in which we live. Tulip will showcase his considerable skills as a physical theater artist. Amanda Krugliak presents her wry and incisive monologues and Melanie Manos offers a multi-disciplinary blend of punk rock and surreal action.",Map Duderstadt Center (Media Union) - Video and Performance Studio,"['2009-09-18 20:00', '2009-09-19 20:00']"
91,San Francisco Symphony,"Michael Tilson Thomas, conductor; Christian Tetzlaff, violin The San Francisco Symphony and music director Michael Tilson Thomas kick off their two-day educational and performance residency with a performance that features some of Stravinsky's most well-known works and the Tchaikovsky Violin Concerto, last performed on a UMS program over a decade ago by Elmar Oliveira and the Chicago Symphony. This performance features violinist Christian Tetzlaff as soloist. Tetzlaff, who performed a recital of solo violin works in 2008 at Hill Auditorium, is internationally recognized as one of the most important violinists of his generation whose musical integrity, technical assurance, and intelligent, compelling interpretations have set the standards to which violin performances are measured. Program · Kissine : New Work Commissioned by SFS (2009) · Tchaikovsky : Violin Concerto in D Major, Op. 35 (1878) · Ravel : Valses nobles et sentimentales (1912) · Liszt : Symphonic Poem No. 2: Tasso – Lament and Triumph, S. 96 (1849)",Map Hill Auditorium,['2010-03-19 20:00']
92,Future of Urbanism,"University of Michigan's Taubman College of Architecture and Urban Planning will host a conference, Future of Urbanism, March 19 & 20, 2010. An international roster of speakers – academics and practitioners – will address some of the most critical issues facing our cities and their environs in six sessions, comprised of 15-minute segments and a panel discussion. The presentations are free and open to the public. Please visit website to register.",Map Rackham Graduate School (Horace H.) - Auditorium,['2010-03-19 16:30']
93,Backpacking - Sleeping Bear Dunes National Lakeshore,"Fri, June 25-Sun, June 27 Register: To register for the trip, please phone or stop by the Outdoor Adventures Center (336 Hill Street) during business hours. Event description: Spend a weekend hiking the Sleeping Bear Dunes National Lakeshore! The park was established primarily for its outstanding natural features, including forests, beaches, dune formations, and ancient glacial phenomena on the shores of Lake Michigan. We will leave Friday afternoon and camp at a front-country site Friday night. On Saturday, we will hike a 5-8 mile stretch of the dunes, stopping for lunch along the way. On Sunday, we will hike 1-3 miles and depart for Ann Arbor in the early afternoon. This short trip is sure to relax and entertain you, as we enjoy the unique environment. No need to have prior experience. Necessary skills will be taught before and during the trip. For more detailed information about the trip including pre-trip meeting, visit Outdoor Adventure Trips This event is cosponsored by the International Center and U-M Rec Sports Outdoor Adventures. Questions: Contact Lindsey MacDonald at lindsey.e.mac@gmail.com or call 734-764-3967",,"['2010-06-25 16:00', '2010-06-26 16:00', '2010-06-27 16:00']"
94,"MOLS Tens, Tarps, and Shelters Clinic","Looking to learn the ins and outs of setting up a variety of shelters? Simply wondering about tent set up basics? Or maybe how to decide where to put your shelter in the first place? In this clinic you will be exposed to a variety of tent types, practice hanging tarps, discuss other options for shelter, and learn how to select a (relatively) comfortable and low–impact campsite for any shelter type.",,['2009-10-22 18:30']
95,"Student Recital:  Peter DiLeo, Nicholas Rifken and Jonathan Larson, percussion",PROGRAM: Whibley - Blue Motion; Norton - November Evening; Kotche - Monkey Chant; Kopetzki - Wooden Delight; Hollinden - Focusing Your Awareness Into Slender Beams of Solid Rhythm; Sammut - Libertango; Westlake - Omphalo Centric Lecture,Map Earl V. Moore Building - McIntosh Theatre,['2010-04-17 17:00']
96,The 9th Annual One Love Show,"The One Love Step Show is an annual event put on by Zeta Sigma Chi Multicultural Sorority, Inc. to showcase the cultural diversity, unity, and pride of various organizations on the U of M campus. With its focus being multiculturalism, the step show consists of several acts by various organizations which perform dances, step, recite spoken word, or sing. Among these are Asian dancing groups, Multicultural Greek Council organizations, National Pan-Hellenic Council organizations, modern and jazz dance groups, a capella groups, Arab and Indian dance groups, as well as many other organizations.",Map Michigan League - League Ballroom,['2009-11-14 18:30']
97,Opera Workshop:  A Midsummer Night s Dream,"by Benjamin Britten. Joshua Major, director; Timothy Cheek, music director.",Map Earl V. Moore Building - McIntosh Theatre,['2010-04-07 19:30']
98,Long-Term Employment Authorization Options: H-1B and Permanent Residency,"Designed for international students who plan to work in the U.S. following graduation, as well as internationals who are currently employed or are seeking employment at U-M. Topics covered include H1-B Temporary Work Visa, Employment-Based U.S. Permanent Residency, basic eligibility requirements, and specific procedures. Presenter: The speaker, Vicky Farah, one of U-M's retained immigration attorneys, is a lifelong Michigan resident who has been practicing immigration and nationality law for over 24 years. She has a Juris Doctor degree from Wayne State University. Vicky has been a member of the American Immigration Lawyers Association (AILA) Michigan Chapter since 1981. Co-sponsored by Rackham Graduate School and the International Center. Workshop Preparation: The handout for the workshop, Long Term Employment Authorization Options: H-1B and Permanent Residence pdf icon is available online. Be advised that this handout will not be provided at the workshop. So please remember to print and bring it with you to the workshop so you can follow the presentation. If you have questions about the handout, please save your questions for the workshop.","Map Rackham Graduate School (Horace H.) - Assembly Hall, 4th Floor",['2009-07-31 14:00']
99,International Student Orientation: Finding Scholarly Articles,Academic work requires that you locate scholarly information to support your research and teaching. We will use the Librarys Search Tools site and other resources to look at how to locate scholarly articles from academic journals. This session is geared toward international students.,Map Shapiro Harold & Vivian Library - 4059,['2009-10-02 11:00']
100,Kitty Donohoe,"The Michigan roots music of Detroit native Kitty Donohoe, it's been said, has a luminous yet earthy sound. Kitty has a three-octave range and a haunting stage presence that have consistently been gaining her new fans since the late 1980s. Her latest album, ""Northern Border,"" features Canadian sounds and has earned raves: Sing Out! calls her ""one of the rare singer-songwriters to sensuously weave words and melody into a strong and mezmerizing fabric. Her melodies, redolent with Celtic flavors, wrap themselves around her flowers of words."" Well known to Michigan audiences, Kitty recently appeared at the Kennedy Center for the Performing Arts in Washington and opened for Don McLean at the legendary Birchmere club in Alexandria. She performed""There Are No Words,"" written on the afternoon of September 11, 2001, at the dedication of the Pentagon's 9/11 memorial.",,['2010-02-11 20:00']
101,Linda and Ali: Two Worlds Within Four Walls,"Ali Saigal and his wife Linda have been married for 20 years, raising their traditional Islamic family in Doha, Qatar. But their relationship is far from traditional–Linda was brought up Catholic in Arizona and met Ali at college in the 1980's. Shot over two years during the American invasion of Iraq, this poignant doc shows how Linda and Ali struggle to surmount their cultural differences while raising their seven children in a lively, loving home. Unlike many foreign wives, Linda adopted the Shiite Muslim traditions of her husband, and swathed in black, she looks like any other Qatari woman. Within the four walls of their comfortable home, however, Western and Middle Eastern ideals, ethics and attitudes often collide. The filmmaker hones in on surprising and candid family discussions about issues such as second wives, religion and Qatari society, painting a fascinating portrait of a family living at the complex intersection of gender roles, nationality and religion. This entertaining film is a unique opportunity to view Muslim culture through Linda's eyes, counteracting the often distorted images provided by the mainstream media.",Map School of Social Work Building - Room 1636,['2010-02-08 12:00']
102,InFocus-The Environment,"Come check out InFocus Wednesday, Februaray 3rd in the Michigan League! InFocus is a new event that works to highlight and educate students about hot topics in the news. This InFocus will be highlighting the environment. Student Groups will be there for you to check out and become involved with. Then a student panel, facilitated by Prof. Virginia Murphy will help inform you of how your actions affect the environment and what you can do to help. A showing of Leonardo DiCaprio's movie, ""The 11th Hour"" will follow with FREE popcorn, cookies and refreshments! See you at 6:00, Wednesday, Feb. 3rd at the Michigan League.",Map Michigan League - Vandenburg Room,['2010-02-03 18:30']
103,"Third Dissertation Recital:  Jacqueline Nutting, violin",PROGRAM: Good - and dreams rush forth to greet the distance; Holbrook; Murphy - Dance Me to Your Beauty With a Burning Violin; Rolfe - Drop; Sokolovis - Cinque Danze,Map Walgreen Drama Center - Stamps Auditorium,['2010-04-10 20:00']
104,Translation Lecture,"Guest Lecture by Dr. Tim Whitmarsh, E. P. Warren Praelector in Classics, Corpus Christi College, Oxford University, With Comments by, George Economou, Emeritus Professor of English, University of Oklahoma",Map Angell Hall - 2175 - Classics Library,['2009-11-23 16:00']
105,Musical Theatre Senior Showcase,"Each year the seniors in the Musical Theatre Department present a showcase in New York City for casting directors and agents. See the show in Ann Arbor before they head to NYC! Limited seating available. Tickets on sale beginning September 8, 2009. League Ticket Office 734-764-2538.",Map Lydia Mendelssohn Theatre -,['2010-05-02 19:30']
106,Optional Practical Training (OPT),"Optional Practical Training (OPT) is a way for F-1 international students to obtain up to 12 months of permission to work in the United States. Generally this work permit is used during summer vacation or after graduation. If you are planning to apply for Optional Practical Training work authorization this term, you must attend one of these workshops. At the workshop, an advisor will explain the OPT application process and answer any questions so that you will have the information you need to fill out the forms correctly. At the end of the workshop, the advisor will collect the completed OPT applications. The International Center will then issue a new I-20 for OPT for you and you will be notified by email when the form is ready. No appointment with an advisor will be required. Pre-requisites: Follow the procedure in Optional Practical Training (OPT) for F-1 Students. Be sure to bring all of the documents listed in the Documents Needed to Apply for OPT section.",Map Michigan Union - Anderson Room,['2009-08-06 10:00']
108,"""International Intellectual Property Law: A View from the World Intellectual Property Organization (WIPO)""","Speaker: Edward Kwakwa, Legal Counsel, World Intellectual Property Organization (WIPO) The International Law Workshop introduces today's most debated issues in international and comparative law. Speakers will talk for 25 minutes, followed by discussion and questions.",Map Hutchins Hall - 116,['2010-02-22 16:00']
109,Panhel Women Leading Women Conference,Annual leadership conference for the executive boards of the Panhellenic Sororities.,Map Michigan League,['2010-01-31 13:00']
112,Conversations on Europe.,"Zsuzsa Gille, associate professor of sociology, University of Illinois at Urbana-Champaign.",Map School of Social Work Building - 1636,['2010-04-15 16:00']
113,"Senior Recital:  Camran Wilson, French horn","PROGRAM: Strauss - Horn Concerto No. 2 in E-flat Major, Op. 132; Schnyder - Le Monde Miniscule; Glazunov - Reveries for Horn and Piano in D-Flat Major, Op. 24; Bach - Transcriptions of Bach arranged for Brass Quintet; Reynolds - Partita for Solo Horn",Map Earl V. Moore Building - Britton Recital Hall,['2010-04-29 20:00']
114,Berlin Philharmonic,"Founded during UMS's third season in 1882, the Berlin Philharmonic has long been considered one of the world's finest orchestras. Hans von BÃ¼low catapulted the orchestra into one of the leading orchestras in Germany in the late 19th century, and lengthy tenures by Arthur Nikisch, Wilhelm FurtwÃ¤ngler, Sergiu Celibidache, and Herbert von Karajan further cemented their stature. The ensemble's most recent UMS appearance, in 2001 was under Claudio Abbado's leadership; a year later, the musicians voted Sir Simon Rattle as their new music director after a 15-year collaboration. Born in Liverpool, Rattle has conducted many of the world's great orchestras and served an 18-year tenure as head of the City of Birmingham Symphony Orchestra in England. In addition to his duties in Berlin, he regularly guest conducts the Vienna Philharmonic, the Philadelphia Orchestra, and other celebrated ensembles. Rattle makes his UMS debut with this appearance, which features Brahms' final two symphonies as well as film music composed by Schoenberg. This exclusive tour will include only three U.S. cities – New York, Chicago, and Ann Arbor. Program · Brahms : Symphony No. 3 in F Major, Op. 90 (1883) · Schoenberg : Begleitmusik zu einer Lichstspielszene, Op. 34 (1929-30) · Brahms : Symphony No. 4 in e minor, Op. 98 (1884-5)",Map Hill Auditorium,['2009-11-17 20:00']
116,Optional Practical Training (OPT),"Optional Practical Training (OPT) is a way for F-1 international students to obtain up to 12 months of permission to work in the United States. Generally this work permit is used during summer vacation or after graduation. If you are planning to apply for Optional Practical Training work authorization this term, you must attend one of these workshops. At the workshop, an advisor will explain the OPT application process and answer any questions so that you will have the information you need to fill out the forms correctly. At the end of the workshop, the advisor will collect the completed OPT applications. The International Center will then issue a new I-20 for OPT for you and you will be notified by email when the form is ready. No appointment with an advisor will be required. Pre-requisites: Follow the procedure in Optional Practical Training (OPT) for F-1 Students. Be sure to bring all of the documents listed in the Documents Needed to Apply for OPT section.",Map Pierpont Commons - Boulevard Room,['2009-07-21 15:00']
117,SMTD at UMMA: Musical Contemporaries of the Impressionists,"The desire for a creative milieu independent of established French institutions was shared by visual artists and composers alike in the second half of the nineteenth century. This program features vocal and instrumental solo and chamber works by independent composers such as Emmanuel Chabrier, Camille Saint-Saens, Georges Bizet, Henri Duparc, and Cesar Franck, performed by SMTD students.",Map Museum of Art -,['2009-10-21 20:00']
118,Pollinator Pyramid,"All invited to view the “Pollinator Pyramid,” a short film on creating a pollinator-safe sanctuary in your yard. Followed by a discussion by the film's creator–Washtenaw County Environmental Media Specialist Barbara Lucas–and Richard Mendel, organizer of the Ann Arbor Backyard Bee group and volunteer beekeeper at Matthaei.",Map Dana Natural Resources Building - 1006,['2010-06-25 12:00']
119,"Fragment, Border, Region, Route, World:","A brown bag with Vilashini Cooppan, Associate Professor of Humanities at UC, Santa Cruz.",Map Tisch Hall - 2024,['2010-02-19 12:00']
120,Global Information Week,"A series of events at the UGLi, happening all week! Are you interested in global justice or foreign study? Then come on in and check it out! For a full list of events, please see the website.",Map Shapiro Harold & Vivian Library - Varies by event.,"['2010-03-22 12:00', '2010-03-23 12:00', '2010-03-24 12:00', '2010-03-25 12:00']"
121,"W Richard West, Jr. National Museum of the American Indian:","The National Museum of the American Indian's opening in 2004 at the head of the National Mall in Washington DC turned a page in American history by recognizing and affirming the primary place of Native peoples as the First Citizens of the Americas and as an integral element of American heritage. The inauguration of the Museum also transformed and expanded the definition of the term ""museum"" far beyond the 20th century convention and practice -- from a stop on the tour bus route to a gathering place and forum of national and international reach for representation discussion and debate. 11th annual William R. Farrand Lecture of the Exhibit Museum of Natural History.",Map Museum of Art - Helmut Stern Auditorium,['2009-09-30 19:30']
122,Mass Meeting,Come to find out more about HRTE and eat some wonderful goodies!,Map Mason Hall - Perlman Honors Commons,['2009-09-15 21:00']
123,First Shabbat Dinner,Join us for a gourmet Shabbat dinner every Friday night at no charge. Come for services (7:00) or dinner (8:00) or both. Dress however you like.,Map Hillel (Mandell L Berman Center),['2010-09-03 19:00']
124,University of Michigan Chess Club,Come join the Chess Club from 7-9 every Monday evening to play and converse with other chess club members. There is also free drop in play from 2-7pm on Fridays in the Tap room!,Map Michigan Union - Tap Room,"['2009-09-28 19:00', '2009-10-05 19:00', '2009-10-12 19:00', '2009-10-26 19:00', '2009-11-02 19:00', '2009-11-09 19:00', '2009-11-16 19:00', '2009-11-23 19:00', '2009-11-30 19:00', '2009-12-07 19:00', '2009-12-14 19:00']"
125,LSA Collegiate Chair Inaugural Lecture. “Affective Communities: The Contradictions of National and Soviet Identity in the USSR.”,"Ronald G. Suny, Charles Tilly Collegiate Professor of Social and Political History and professor of history, U-M. Sponsor: LSA.",Map Rackham Graduate School (Horace H.) - Amphitheatre,['2009-12-08 16:00']
126,Poker Tournaments,Every Monday night is a chance to win $20 of munchie money. Come by 5:45 to sign up and enter the weekly tournament.,Map Michigan Union - U-Club,"['2009-09-28 18:00', '2009-10-12 18:00', '2009-10-26 18:00', '2009-11-02 18:00', '2009-11-16 18:00', '2009-11-23 18:00', '2009-11-30 18:00', '2009-12-07 18:00', '2009-12-14 18:00', '2010-01-11 18:00', '2010-01-18 18:00', '2010-01-25 18:00', '2010-02-01 18:00', '2010-02-08 18:00', '2010-02-15 18:00', '2010-02-22 18:00', '2010-03-08 18:00', '2010-03-15 18:00', '2010-03-22 18:00', '2010-03-29 18:00', '2010-04-05 18:00', '2010-04-12 18:00', '2010-04-19 18:00']"
127,EEB Thursday Seminar Series: Ecological and evolutionary responses of small mammals to late Quaternary climatic change,"Abstract: Environmental change has always impacted the Earth's biota. Extracting the responses of populations, species and communities to perturbations of the past is one of the best ways of unraveling how they will respond to perturbations of the future. Historic data from large environmental events such as the Pleistocene-Holocene transition and the Medieval Warm Period (MWP) provide a unique opportunity for insights into resilience of mammals in communities. The transition from the cold, arid Late Pleistocene (LP) glacial period to the warm, mesic Holocene interglacial witnessed extinction of many mammals in North America: 70 of ~220 of the largest species (32%) disappeared due to climatic and human stressors. The smaller mammalian survivors of the extinction (e.g., voles, gophers, ground squirrels, etc.) persisted but showed range changes, species turnover, diversity decline and significant alteration of population structure. I propose that study of historic responses to past climatic change fosters a richer understanding of the future. I demonstrate how populations and species interacted with their prehistoric environments to persist: by reshuffling individuals, increasing or decreasing population size, and favoring particular genotypes, all of which leave a mark on communities. Empirical evidence of this dynamic remains difficult to obtain, but a phylochronologic approach makes it possible.",Map Chemistry & Willard H Dow Laboratory - 1200,['2010-03-11 16:00']
128,Ivan Karp: Museums and Their Communities or Communities and Their Museums,"In 1992 I published two essays as part of the edited volume, Museums and Communities: The Politics of Public Culture. At that time it seemed sufficient to characterize the relationships among museums and communities as varied and complex, mediated by the two elements of the civil societies of which they are a part and the complex and often contradictory social identities that museum professionals and members of the museum audience bring to the museum encounter. Since then both the world we live in and our sense of how it works has changed underneath us. While we know that museums have always been global institutions, increasingly salient and contradictory processes of globalization and the development of global cultural institutions have become more and more significant aspects of the environment in which museums operate and live or die. In addition the spread of technology in such fora as data collection, collecting and storage, and exhibition are more and more part of the ways in which museums and communities relate. This paper rethinks the politics of institution, society and identity as they have been affected by changing social and cultural processes over the last fifteen to twenty years, using as case studies the papers presented at this colloquium. The cases here include colonial museums, changing community museums and studies of how different local communities have made use of museums. The paper examines how these examples can illuminate processes of governmentality, changing identity claims and possible new roles for museums in society.",Map Museum of Art - Helmut Stern Auditorium,['2010-03-30 19:30']
129,EIHS Thursday Lecture,"Professor from University of California, Irvine ""Economies of Death and Salvation: German Jesuits in Seventeenth-Century Oceana"" Located in 1014 Tisch Hall, 4-6 PM",Map Tisch Hall,['2010-04-08 16:00']
130,Improfessionals Winter Performance,"Come support Hillel's very own improv troupe, the Improfessionals. They perform this Saturday night at Michigan League. The Laughing will begin at 8:00 pm.",Map Michigan League,['2009-12-05 20:00']
132,The Policy and Politics of the Michigan Prisoner ReEntry Initiative,"Panelists are: Patricia L. Caruso, Director of the Michigan Department of Corrections, 2003-present; Peter Luke, veteran reporter with Booth Newspapers; John Proos, State Representative (R-St. Joseph), Vice-Chair of the House Appropriations Subcommittee on Corrections; Alma Wheeler Smith, State Representative (D-Ann Arbor), Chair of the House Appropriations Subcommittee on Corrections; Moderator: Jeffrey D. Padden, President of Public Policy Associates, Inc. The panel will discuss the current policy framework of the Michigan Prisoner ReEntry Initiative (MPRI), the politics of the initiative within the Michigan legislature, and the effect of public criticism on its future. Their perspectives will include that of the top official of the Michigan Department of Corrections, the Democratic chair and Republican vice-chair of the House Appropriations Subcommittee on Corrections, and a keen observer of Michigan government who has been a newspaper reporter for over 25 years. This event is organized by professors Jeffrey Morenoff and David Harding. Event is free and open to the public.",Map Weill Hall - Annenberg Auditorium/Rm 1120,['2010-03-29 16:00']
133,"Science, Technology and Public Policy (STPP) Lecture","The speaker is David Vogel, Solomon P. Lee Chair in Business Ethics, Haas School of Business and professor of political science, University of California, Berkeley.",Map Weill Hall - Betty Ford Classroom 1110,['2009-09-21 16:00']
134,Optional Practical Training (OPT),"Optional Practical Training (OPT) is a way for F-1 international students to obtain up to 12 months of permission to work in the United States. Generally this work permit is used during summer vacation or after graduation. If you are planning to apply for Optional Practical Training work authorization this term, you must attend one of these workshops. At the workshop, an advisor will explain the OPT application process and answer any questions so that you will have the information you need to fill out the forms correctly. At the end of the workshop, the advisor will collect the completed OPT applications. The International Center will then issue a new I-20 for OPT for you and you will be notified by email when the form is ready. No appointment with an advisor will be required. Pre-requisites: Follow the procedure in Optional Practical Training (OPT) for F-1 Students. Be sure to bring all of the documents listed in the Documents Needed to Apply for OPT section.",Map Pierpont Commons - Boulevard room,"['1969-12-31 19:00', '1969-12-31 19:00', '1969-12-31 19:00', '1969-12-31 19:00']"
135,"""The Nutcracker""","Ann Arbor Ballet Theater presents the 25th Anniversary presentation of Tchaikovsky's ""The Nutcracker"". A holiday tradition that will last forever!",Map Power Center for the Performing Arts,"['2009-12-19 14:00', '2009-12-20 14:00']"
136,Student Composers Forum,PROGRAM: Pertz - the Drink of the Wise; Matlock - Three Characters; Foumai - Hanakotoba; Amchin - Hypnagogia; Kern - Chicken Walker; Peres - Ecstatic Mushrooms in a Controlled Environment; Mueller - Rounds; Kalb - String Trio; Shin - The First Essay; Crosmer - Chrysalis Infinitum,Map Earl V. Moore Building - Britton Recital Hall,['2010-01-21 19:30']
137,"Masters Recital:  Alex Young, trumpet",PROGRAM: Handel - Let the Bright Seraphim; Stevens - Sonata for Trumpet and Piano; Hindemith - Septet for Wind Instruments; Ewazen - An Elizabethan Songbook,Map Walgreen Drama Center - Stamps Auditorium,['2010-03-22 17:00']
138,Ramblin' Jack Elliott,"""I've heard a lot of wonderful stories about myself, enviable -- I wish I could've done it,"" says Ramblin' Jack Elliott (whose nickname comes from his storytelling style). Everybody has a story about this folk legend, and some of the stories are myths. The truth is that Ramblin' Jack has not only taught but also learned something from everyone he's ever met and made music with. Ramblin' Jack's career has crossed paths with musicians ranging from the singing cowboys he worked with after running away from home in New York, to Woody Guthrie (much of whose music he transmitted to the world), to Arlo Guthrie, Bob Dylan, Phil Ochs, and Tom Russell, all of whom he mentored or directly influenced. Ramblin' Jack Elliott is a true American treasure whose recent recording work on the Anti- label has brought him a new group of fans who are two or three generations younger than he is. His latest release, ""A Stranger Here,"" recently won a Grammy for Best Traditional Blues Album.",,['2010-09-14 20:00']
139,Rolling Sculpture Car Show,"Location: Main Street, Ann Arbor Deadline: Wednesday, July 8, 2009 Register: Email Andy Hickner at hicknera@umich.edu with your name, phone number, and how many people (friends/family members) you will bring with you, if any. Cost: Tour is FREE. You are responsible for the cost of your dinner. Students, scholars, friends, and families are welcome. Children must be accompanied by an adult. Meeting Location: Please arrive at 5:00pm at the International Center (603 East Madison) and we will walk together to Main Street (estimated 20 minutes). Event Description: Bill Crispin Chevrolet and the Main Street Area Association present the 15th Annual Rolling Sculpture Car Show on July 10th. The event features more than 400 exotic, antique, classic, concept cars on Main, Liberty, Fourth, and Washington in the heart of downtown. The show also features a special Dream Street exhibition area on Liberty between Fourth and Fifth, including educational and race car demonstrations. The group will have dinner together at a nearby restaurant at 6:30pm. Please bring money for your dinner. We will decide where we will eat when the group meets. For more information about this event, please visit the site: http://mainstreetannarbor.org/2009/04/rolling-sculpture-car-show-july-10-2009/ You may have talked with Joseph (Joe) DuPont at the International Center's front desk. This is an opportunity to see him in a new role as Surfer Joe the DJ at this event: http://www.surferjoeproductions.com Questions: Contact Andy at hicknera@umich.edu",,['2009-07-10 17:00']
141,Divine Sky: The Artistry of Astronomical Maps,"Participants can view a virtual exhibit of 17th, 18th and 19th century astronomical atlases, maps, charts and illustrations from the collections of the Map Library and Shapiro Science Library. For more information go to www.lib.umich.edu/science/astro/maps.",Map Shapiro Harold & Vivian Library - Third floor,"['2009-07-31 0:00', '2009-08-01 0:00']"
142,Understanding Alzheimer,"Please join The Michigan Institute for Clinical and Health Research, the Health Sciences Libraries, and Ann Arbor District Library at this symposium to learn about Alzheimer's disease and the associated complications of memory loss. In addition to learning about information generated from the latest research on Alzheimer's disease, as well as research study opportunities, participants will hear about tips and resources that increase comfort, help maintain activity, and help people cope.",,['2009-08-27 19:00']
143,"STMD at UMMA:  Bright Sheng, composer","SMTD faculty composer Bright Sheng presents his own works, A Night at the Chinese Opera, Three Chinese Love Songs, Seven Tunes Heard in China, and the Third String Quartet. They are juxtaposed with studies in orientalism by Maurice Ravel and Bela Bartok. Sheng is joined by fellow SMTD faculty Stephen Shipps and Logan Skelton, the Phoenix Ensemble, DMA cellist Paul Dwyer, and guest artist Jennifer Goltz.",Map Museum of Art - Apse,['2010-03-21 16:00']
144,Patricia Hampl,Memoirist Patricia Hampl (University of Minnesota) reads from her work. This reading is part of the U-M MFA in Creative Writing Program's Zell Visiting Writers Series.,Map Museum of Art - Helmut Stern Auditorium,['2009-11-05 17:00']
145,Student Chamber Music Recital: Michigan Double Reed Ensemble,PROGRAM: Zelenka - Sonata II; Gabrielli - Canzoni per Sonar A 4; Palestrina - Missa Papae Marcelli; Corelli - Sonata VIII; Corelli - Sonata IX; Gabrielli - Canzone e Sonate,Map Earl V. Moore Building - Blanche Anderson Moore Hall,['2010-02-13 20:00']
